datetime,open,high,low,close,volume
2021-09-04 00:00:00+00:00,42093.9,42590.55,41615.44,42051.68,452.36363336
2021-09-05 00:00:00+00:00,42054.93,43648.97,41682.11,43523.18,469.81871101
2021-09-06 00:00:00+00:00,43496.96,44470.81,43004.71,44388.93,710.00321974
2021-09-07 00:00:00+00:00,44422.86,44562.83,36443.11,39520.4,3775.94365469
2021-09-08 00:00:00+00:00,39612.52,39974.85,37614.72,38991.57,1754.48851281
2021-09-09 00:00:00+00:00,38976.0,40064.7,38526.08,39249.21,846.63103398
2021-09-10 00:00:00+00:00,39249.21,39786.82,37420.3,38001.41,1740.22521435
2021-09-11 00:00:00+00:00,38011.17,38968.85,37926.91,38252.34,384.44672254
2021-09-12 00:00:00+00:00,38263.95,39313.68,37948.33,38997.32,506.68240578
2021-09-13 00:00:00+00:00,38958.86,39738.1,36838.59,38068.67,1674.71185357
2021-09-14 00:00:00+00:00,38086.09,40048.0,37823.49,39924.0,848.56101188
2021-09-15 00:00:00+00:00,39911.11,41028.0,39581.1,40725.65,864.70654911
2021-09-16 00:00:00+00:00,40728.96,41131.19,39968.72,40604.64,870.23746321
2021-09-17 00:00:00+00:00,40569.67,40927.63,39872.97,40340.2,770.78369856
2021-09-18 00:00:00+00:00,40343.4,41670.0,40138.9,41226.41,505.35179051
2021-09-19 00:00:00+00:00,41203.87,41275.9,39982.11,40287.75,417.57748332
2021-09-20 00:00:00+00:00,40314.61,40380.99,36301.0,36694.55,2300.66295909
2021-09-21 00:00:00+00:00,36705.4,37219.98,33752.96,34744.7,3082.80482997
2021-09-22 00:00:00+00:00,34777.85,37494.3,34625.29,37308.93,1191.15173016
2021-09-23 00:00:00+00:00,37300.0,38325.76,36882.8,38255.78,910.09703473
2021-09-24 00:00:00+00:00,38238.61,38461.72,34736.16,36560.48,1871.03655636
2021-09-25 00:00:00+00:00,36554.97,36730.23,35602.05,36459.34,550.22522447
2021-09-26 00:00:00+00:00,36455.26,37488.39,34879.09,36867.78,1019.70868293
2021-09-27 00:00:00+00:00,36798.2,37839.4,36033.81,36091.33,862.03325475
2021-09-28 00:00:00+00:00,36058.24,36584.55,35006.39,35128.31,1121.21370432
2021-09-29 00:00:00+00:00,35107.44,36544.87,34888.07,35793.9,846.63689319
2021-09-30 00:00:00+00:00,35820.72,38088.07,35708.63,37834.25,1066.44795759
2021-10-01 00:00:00+00:00,37828.58,41799.23,37400.0,41504.89,1728.0322611
2021-10-02 00:00:00+00:00,41483.31,41672.59,40913.08,41027.02,579.36689369
2021-10-03 00:00:00+00:00,41066.87,42308.36,40574.83,41513.17,616.82171874
2021-10-04 00:00:00+00:00,41513.17,42574.1,40359.04,42381.27,1146.41859082
2021-10-05 00:00:00+00:00,42356.86,44707.54,42217.6,44367.68,1290.46549315
2021-10-06 00:00:00+00:00,44376.38,48151.0,43602.18,47695.19,2017.85737998
2021-10-07 00:00:00+00:00,47749.0,47766.52,46149.76,46532.57,962.15195742
2021-10-08 00:00:00+00:00,46504.48,48529.69,46443.85,46576.02,769.82047252
2021-10-09 00:00:00+00:00,46622.38,47927.82,46423.0,47407.24,415.15640012
2021-10-10 00:00:00+00:00,47425.0,48799.72,46768.17,47347.31,486.63746772
2021-10-11 00:00:00+00:00,47269.04,49996.0,47071.36,49777.61,1064.03057246
2021-10-12 00:00:00+00:00,49678.55,49899.98,46806.18,48551.85,1178.03782185
2021-10-13 00:00:00+00:00,48523.5,49789.0,46936.74,49472.12,1062.78979242
2021-10-14 00:00:00+00:00,49477.95,50488.49,49000.0,49492.63,913.40279399
2021-10-15 00:00:00+00:00,49483.16,54027.05,49035.96,53051.0,1875.56416016
2021-10-16 00:00:00+00:00,53054.74,53657.15,51686.69,52321.44,461.18713323
2021-10-17 00:00:00+00:00,52313.49,53101.21,50779.29,52950.8,534.40095365
2021-10-18 00:00:00+00:00,53016.25,53942.43,51632.19,53392.27,901.86519883
2021-10-19 00:00:00+00:00,53409.29,55384.59,52654.99,55205.07,1035.84188613
2021-10-20 00:00:00+00:00,55209.28,57482.42,54527.81,56570.0,1060.82984429
2021-10-21 00:00:00+00:00,56595.29,57099.95,53317.4,53508.93,1523.22958504
2021-10-22 00:00:00+00:00,53448.4,54724.34,51550.0,52133.01,1079.44229089
2021-10-23 00:00:00+00:00,52098.02,53044.3,51303.47,52748.13,433.89347785
2021-10-24 00:00:00+00:00,52731.91,52866.85,51203.0,52299.33,614.50704343
2021-10-25 00:00:00+00:00,52292.9,54899.89,52066.74,54344.88,732.08040158
2021-10-26 00:00:00+00:00,54340.62,54527.79,51601.15,52004.74,635.63659457
2021-10-27 00:00:00+00:00,52049.83,52975.35,50109.0,50445.34,1321.73766425
2021-10-28 00:00:00+00:00,50400.11,53419.96,48452.01,51898.09,1785.47830185
2021-10-29 00:00:00+00:00,51897.87,54527.81,51533.0,53812.99,1079.40135183
2021-10-30 00:00:00+00:00,53795.92,53923.45,52600.86,53587.44,534.95185815
2021-10-31 00:00:00+00:00,53536.53,53975.03,51939.93,53109.2,506.89815183
2021-11-01 00:00:00+00:00,53094.14,53987.37,51539.3,52576.35,905.68681886
2021-11-02 00:00:00+00:00,52520.49,55490.0,52303.31,54631.13,880.81046775
2021-11-03 00:00:00+00:00,54637.4,54896.66,52079.27,54208.92,915.06372809
2021-11-04 00:00:00+00:00,54186.84,54353.78,52540.17,53225.2,699.38019297
2021-11-05 00:00:00+00:00,53181.32,54214.16,52550.0,52779.63,593.02915173
2021-11-06 00:00:00+00:00,52773.59,53326.58,52110.33,53326.58,498.39963498
2021-11-07 00:00:00+00:00,53292.17,54761.92,53172.62,54726.88,421.4814006
2021-11-08 00:00:00+00:00,54766.16,58455.69,54747.35,58247.9,1774.09212766
2021-11-09 00:00:00+00:00,58220.4,59049.75,57187.21,57724.95,1002.90442165
2021-11-10 00:00:00+00:00,57784.21,59666.0,54888.0,56616.2,1935.03651929
2021-11-11 00:00:00+00:00,56485.7,57262.23,55897.0,56642.65,829.49160062
2021-11-12 00:00:00+00:00,56622.67,57263.74,54462.45,56054.71,872.15324631
2021-11-13 00:00:00+00:00,56037.15,56824.52,55415.96,56312.86,345.85529586
2021-11-14 00:00:00+00:00,56301.41,57268.69,55674.12,57262.46,739.80369122
2021-11-15 00:00:00+00:00,57256.04,57967.01,55818.52,55976.85,705.45427548
2021-11-16 00:00:00+00:00,55982.85,56004.93,51640.39,53107.95,1985.54503773
2021-11-17 00:00:00+00:00,53159.5,53791.57,51679.58,53384.51,976.27262567
2021-11-18 00:00:00+00:00,53360.05,53855.8,49727.29,50118.15,1406.64661841
2021-11-19 00:00:00+00:00,50072.63,51689.14,49049.0,51605.68,1145.71825836
2021-11-20 00:00:00+00:00,51593.19,53130.0,50986.0,53002.66,567.93152127
2021-11-21 00:00:00+00:00,53027.17,53286.43,51997.52,52100.96,348.47531231
2021-11-22 00:00:00+00:00,52113.36,52727.17,49576.69,50091.23,1283.67390835
2021-11-23 00:00:00+00:00,50091.23,51458.37,49257.78,51205.24,908.17193699
2021-11-24 00:00:00+00:00,51193.65,51359.75,49916.02,51060.4,612.88871088
2021-11-25 00:00:00+00:00,51024.22,53032.87,50905.0,52615.66,616.51221635
2021-11-26 00:00:00+00:00,52657.6,52833.87,47412.42,47434.74,1603.62129364
2021-11-27 00:00:00+00:00,47539.69,48948.84,47475.59,48502.15,652.6963269
2021-11-28 00:00:00+00:00,48452.99,50924.89,47121.76,50816.49,884.20137102
2021-11-29 00:00:00+00:00,50766.6,52286.34,50300.0,51204.3,745.5474973
2021-11-30 00:00:00+00:00,51206.52,52090.38,49443.47,50275.13,1045.82958799
2021-12-01 00:00:00+00:00,50269.56,52150.0,49930.98,50581.52,823.89712094
2021-12-02 00:00:00+00:00,50544.19,50694.82,49283.08,50013.96,673.46002652
2021-12-03 00:00:00+00:00,49994.66,50953.35,45830.0,47461.66,1268.62917972
2021-12-04 00:00:00+00:00,47483.64,47674.24,37398.21,43611.08,4484.4756326
2021-12-05 00:00:00+00:00,43598.11,44046.19,42286.31,43741.92,925.29890304
2021-12-06 00:00:00+00:00,43729.79,45169.58,41433.98,44841.12,1316.41185326
2021-12-07 00:00:00+00:00,44756.22,46227.09,44424.31,44906.91,839.77115092
2021-12-08 00:00:00+00:00,44901.16,45278.05,43157.28,44549.91,734.03466092
2021-12-09 00:00:00+00:00,44523.3,44841.85,41906.34,42143.59,966.3005892
2021-12-10 00:00:00+00:00,42134.3,44300.0,41482.63,41745.0,1201.2200603
2021-12-11 00:00:00+00:00,41747.5,43823.39,41383.3,43655.27,650.24362391
2021-12-12 00:00:00+00:00,43738.87,44899.53,43053.89,44315.33,523.39161549
2021-12-13 00:00:00+00:00,44301.47,44396.5,40539.59,41403.49,1296.28432006
2021-12-14 00:00:00+00:00,41414.65,43235.0,41037.3,42986.22,734.64255008
2021-12-15 00:00:00+00:00,42950.9,43835.4,41383.25,43296.53,1073.65981268
2021-12-16 00:00:00+00:00,43296.52,43782.86,41958.16,42037.36,571.12082588
2021-12-17 00:00:00+00:00,42044.98,42387.86,40257.36,41078.11,952.79292083
2021-12-18 00:00:00+00:00,41098.48,42142.15,40521.74,41698.5,424.25129868
2021-12-19 00:00:00+00:00,41666.44,42972.0,41341.13,41562.11,602.33932319
2021-12-20 00:00:00+00:00,41508.96,42156.65,40354.04,41564.05,726.40358541
2021-12-21 00:00:00+00:00,41587.7,43729.39,41374.28,43351.09,801.83306384
2021-12-22 00:00:00+00:00,43298.41,43950.0,42830.41,42935.71,437.37331106
2021-12-23 00:00:00+00:00,42932.37,45359.82,42400.0,44882.7,701.9234757
2021-12-24 00:00:00+00:00,44923.96,45824.31,44545.03,44906.65,639.93046987
2021-12-25 00:00:00+00:00,44919.68,45278.05,44400.0,44618.56,276.67710275
2021-12-26 00:00:00+00:00,44622.0,45332.38,43730.39,44899.58,575.95887974
2021-12-27 00:00:00+00:00,44866.47,45989.49,44600.0,44762.97,457.93109807
2021-12-28 00:00:00+00:00,44786.1,44786.1,41870.64,42050.86,889.16331308
2021-12-29 00:00:00+00:00,42066.65,42630.07,40624.0,40930.74,764.95413995
2021-12-30 00:00:00+00:00,40928.29,42379.62,40499.48,41659.96,676.72053296
2021-12-31 00:00:00+00:00,41640.3,42899.27,40138.3,40635.0,892.70549095
2022-01-01 00:00:00+00:00,40671.33,42208.89,40665.83,42022.45,333.37898145
2022-01-02 00:00:00+00:00,42021.11,42235.61,41086.54,41641.91,374.2013553
2022-01-03 00:00:00+00:00,41603.84,41906.88,40477.98,41097.03,477.51528577
2022-01-04 00:00:00+00:00,41122.5,42099.0,40402.46,40620.0,732.27588645
2022-01-05 00:00:00+00:00,40600.5,41429.0,37560.31,38447.06,1284.52092338
2022-01-06 00:00:00+00:00,38470.67,38741.66,37552.3,38177.96,1276.85961849
2022-01-07 00:00:00+00:00,38171.0,38224.28,35879.35,36594.36,1520.71732361
2022-01-08 00:00:00+00:00,36602.53,37276.64,35707.64,36691.15,982.09312219
2022-01-09 00:00:00+00:00,36701.68,37732.87,36312.23,36886.03,595.30593825
2022-01-10 00:00:00+00:00,36906.05,37282.99,35117.58,36943.34,1137.05520089
2022-01-11 00:00:00+00:00,36905.17,37959.81,36465.66,37638.04,771.42249544
2022-01-12 00:00:00+00:00,37611.51,38751.6,37372.59,38465.87,692.81726513
2022-01-13 00:00:00+00:00,38426.13,38715.9,36971.37,37164.89,578.44755486
2022-01-14 00:00:00+00:00,37160.74,38080.72,36486.85,37770.32,551.79602629
2022-01-15 00:00:00+00:00,37767.42,38417.8,37405.24,37817.23,348.46018367
2022-01-16 00:00:00+00:00,37802.75,38122.72,37376.89,37797.45,315.95293262
2022-01-17 00:00:00+00:00,37761.09,37893.0,36465.1,37026.86,532.4722375
2022-01-18 00:00:00+00:00,37026.29,37687.65,36355.81,37382.6,527.22189468
2022-01-19 00:00:00+00:00,37382.61,37576.39,36305.64,36750.05,653.64788917
2022-01-20 00:00:00+00:00,36751.42,38354.63,35879.35,36012.48,922.34183692
2022-01-21 00:00:00+00:00,35996.0,36384.19,31294.55,32199.37,2754.81930236
2022-01-22 00:00:00+00:00,32178.62,32475.03,30000.0,30939.9,2564.55456697
2022-01-23 00:00:00+00:00,30962.62,32175.04,30555.09,31966.39,1728.73713634
2022-01-24 00:00:00+00:00,31995.52,33165.09,29176.43,32439.64,2654.39274148
2022-01-25 00:00:00+00:00,32395.97,33308.3,31579.3,32737.78,1272.49821007
2022-01-26 00:00:00+00:00,32713.59,34528.49,32264.4,32773.52,1630.67120892
2022-01-27 00:00:00+00:00,32795.21,33430.0,31672.12,33380.85,1186.01201305
2022-01-28 00:00:00+00:00,33367.32,34112.78,32479.92,33877.82,967.94211671
2022-01-29 00:00:00+00:00,33830.53,34786.49,33543.45,34286.8,597.6831795
2022-01-30 00:00:00+00:00,34315.48,34487.11,33553.83,34021.47,449.79946613
2022-01-31 00:00:00+00:00,33997.68,34523.93,32887.43,34272.2,1091.19480281
2022-02-01 00:00:00+00:00,34268.26,34968.24,33791.16,34376.27,967.63000305
2022-02-02 00:00:00+00:00,34367.81,34509.09,32405.95,32688.94,893.50170203
2022-02-03 00:00:00+00:00,32691.77,32905.61,31752.34,32638.61,968.5242065
2022-02-04 00:00:00+00:00,32629.99,36449.69,32375.46,36318.17,1303.30325865
2022-02-05 00:00:00+00:00,36317.45,36655.01,35761.34,36180.0,568.95882679
2022-02-06 00:00:00+00:00,36206.08,37275.68,35987.48,37033.26,523.2985369
2022-02-07 00:00:00+00:00,37033.82,39021.45,36399.44,38351.97,1249.96128719
2022-02-08 00:00:00+00:00,38331.07,39874.55,37395.3,38602.52,1299.02946384
2022-02-09 00:00:00+00:00,38619.19,39289.25,37800.0,38902.06,783.17477379
2022-02-10 00:00:00+00:00,38883.29,39924.0,37959.81,38167.44,1293.27152166
2022-02-11 00:00:00+00:00,38135.87,38568.12,36971.37,37355.58,884.9314728
2022-02-12 00:00:00+00:00,37333.71,37949.31,36821.71,37246.86,347.28119685
2022-02-13 00:00:00+00:00,37238.94,37695.6,36927.06,37025.6,301.16181213
2022-02-14 00:00:00+00:00,37018.24,37897.77,36618.36,37642.26,716.48847941
2022-02-15 00:00:00+00:00,37624.3,39430.0,37525.97,39263.4,776.97677915
2022-02-16 00:00:00+00:00,39248.98,39274.46,38142.35,38593.55,432.96896875
2022-02-17 00:00:00+00:00,38583.34,38836.32,35300.0,35690.4,1036.48212822
2022-02-18 00:00:00+00:00,35690.4,36051.88,34857.36,35314.53,1091.03181233
2022-02-19 00:00:00+00:00,35311.79,35771.62,35029.0,35457.1,348.31169968
2022-02-20 00:00:00+00:00,35398.27,35458.74,33525.0,33930.81,768.60730488
2022-02-21 00:00:00+00:00,33960.67,34777.85,32550.03,32741.31,1425.17691013
2022-02-22 00:00:00+00:00,32718.7,33941.3,32200.0,33779.77,846.12120234
2022-02-23 00:00:00+00:00,33787.57,34625.72,32808.96,32981.85,775.22031878
2022-02-24 00:00:00+00:00,32951.59,35500.0,30566.89,34292.39,2670.104237
2022-02-25 00:00:00+00:00,34254.48,35376.16,34035.14,34804.88,1014.8252038
2022-02-26 00:00:00+00:00,34784.0,35711.19,34301.14,34732.42,496.31135064
2022-02-27 00:00:00+00:00,34732.52,35369.6,33186.92,33744.49,1403.48800766
2022-02-28 00:00:00+00:00,33749.39,39300.0,33475.12,38522.09,1825.13432046
2022-03-01 00:00:00+00:00,38476.88,40274.0,38317.16,39939.75,1449.46722921
2022-03-02 00:00:00+00:00,39949.03,40840.91,39066.21,39543.7,1205.92057729
2022-03-03 00:00:00+00:00,39543.7,39777.44,37778.15,38363.36,942.64326413
2022-03-04 00:00:00+00:00,38363.36,38415.35,35282.01,35825.0,1175.56711621
2022-03-05 00:00:00+00:00,35796.93,36277.73,35324.3,36050.92,408.3046712
2022-03-06 00:00:00+00:00,36050.77,36323.42,34888.98,35355.68,671.53258824
2022-03-07 00:00:00+00:00,35330.56,36393.05,34249.25,35008.57,1507.47500905
2022-03-08 00:00:00+00:00,34960.95,36000.0,34916.97,35561.53,1024.08825448
2022-03-09 00:00:00+00:00,35532.63,38741.67,35481.16,37904.4,1538.46938301
2022-03-10 00:00:00+00:00,37872.6,38043.59,34883.16,35822.74,1529.39293018
2022-03-11 00:00:00+00:00,35808.61,36530.63,34799.63,35500.0,1065.2685154
2022-03-12 00:00:00+00:00,35498.42,36181.82,35447.67,35595.96,335.83562574
2022-03-13 00:00:00+00:00,35581.23,36051.88,34416.36,34568.34,547.63936077
2022-03-14 00:00:00+00:00,34583.12,36470.45,34404.49,36268.42,858.70466229
2022-03-15 00:00:00+00:00,36236.65,36413.7,34744.5,35833.49,936.62309771
2022-03-16 00:00:00+00:00,35815.41,38044.15,35441.61,37288.76,1133.07349015
2022-03-17 00:00:00+00:00,37305.47,37578.39,36423.98,36898.48,486.85293503
2022-03-18 00:00:00+00:00,36899.7,38305.24,36289.12,37748.19,536.1991643
2022-03-19 00:00:00+00:00,37748.19,38364.36,37573.0,38184.17,273.85086832
2022-03-20 00:00:00+00:00,38159.29,38231.73,36952.88,37352.01,256.00277067
2022-03-21 00:00:00+00:00,37362.79,37654.19,36677.5,37230.12,513.01609016
2022-03-22 00:00:00+00:00,37205.87,39400.0,37134.77,38428.49,690.3039365
2022-03-23 00:00:00+00:00,38428.31,39093.6,37875.62,38954.02,527.44394437
2022-03-24 00:00:00+00:00,38944.37,40247.41,38839.4,39953.72,902.23771794
2022-03-25 00:00:00+00:00,39955.7,40963.41,39585.44,40355.71,725.02533587
2022-03-26 00:00:00+00:00,40355.71,40805.74,40183.0,40563.23,141.40406559
2022-03-27 00:00:00+00:00,40539.62,42750.0,40480.24,42654.46,393.90361551
2022-03-28 00:00:00+00:00,42653.18,43900.85,42487.47,42857.68,1023.0117738
2022-03-29 00:00:00+00:00,42863.27,43459.9,42265.32,42770.83,1131.84529901
2022-03-30 00:00:00+00:00,42763.13,42854.57,41907.8,42158.15,709.3171644
2022-03-31 00:00:00+00:00,42160.3,42900.0,40841.86,41099.34,593.07523789
2022-04-01 00:00:00+00:00,41099.34,42349.79,39966.0,41911.57,873.36120517
2022-04-02 00:00:00+00:00,41887.59,42724.71,41315.53,41506.2,344.11721674
2022-04-03 00:00:00+00:00,41503.14,42981.0,41271.05,42022.3,343.17665322
2022-04-04 00:00:00+00:00,42022.3,42738.99,41130.1,42472.79,564.11568132
2022-04-05 00:00:00+00:00,42430.0,43059.5,41603.58,41745.71,542.41104442
2022-04-06 00:00:00+00:00,41711.17,41840.4,39569.43,39638.27,786.24238665
2022-04-07 00:00:00+00:00,39633.34,40276.8,39212.46,39983.35,586.22795366
2022-04-08 00:00:00+00:00,39989.62,40470.89,38738.0,38855.05,435.75033036
2022-04-09 00:00:00+00:00,38840.24,39394.04,38752.85,39364.14,203.40712283
2022-04-10 00:00:00+00:00,39335.46,39869.17,38461.33,38721.44,387.39396047
2022-04-11 00:00:00+00:00,38729.51,38971.28,36035.99,36357.35,741.59311811
2022-04-12 00:00:00+00:00,36333.99,37513.0,36150.0,37043.06,766.97830462
2022-04-13 00:00:00+00:00,37019.7,38221.99,36561.08,37781.26,619.74553896
2022-04-14 00:00:00+00:00,37760.14,38182.25,36527.41,36903.56,688.09920322
2022-04-15 00:00:00+00:00,36933.75,37781.97,36777.46,37522.02,527.57057646
2022-04-16 00:00:00+00:00,37505.17,37671.53,37016.81,37396.57,161.33698103
2022-04-17 00:00:00+00:00,37374.49,37585.57,36573.3,36711.51,231.51452365
2022-04-18 00:00:00+00:00,36708.41,38125.5,35706.09,37849.58,761.44707597
2022-04-19 00:00:00+00:00,37862.16,38717.83,37568.64,38438.65,627.81907325
2022-04-20 00:00:00+00:00,38437.91,38965.63,37700.0,38151.04,891.70278778
2022-04-21 00:00:00+00:00,38120.01,39466.88,36737.44,37368.79,789.82140764
2022-04-22 00:00:00+00:00,37364.34,37747.11,36308.64,36800.43,711.42640594
2022-04-23 00:00:00+00:00,36784.84,37083.63,36424.18,36564.14,207.1338166
2022-04-24 00:00:00+00:00,36559.25,37037.16,36142.0,36508.11,514.96731498
2022-04-25 00:00:00+00:00,36519.79,37918.71,35572.25,37732.85,915.5788722
2022-04-26 00:00:00+00:00,37726.1,38153.11,35426.0,35837.81,936.24269574
2022-04-27 00:00:00+00:00,35808.06,37405.0,35630.55,37161.57,611.90325311
2022-04-28 00:00:00+00:00,37161.57,38461.72,36995.05,37842.39,976.765318
2022-04-29 00:00:00+00:00,37822.62,37915.09,36200.0,36614.2,685.56034499
2022-04-30 00:00:00+00:00,36606.33,36831.96,35694.7,35748.0,360.78497505
2022-05-01 00:00:00+00:00,35748.26,36702.98,35512.0,36530.32,338.44688646
2022-05-02 00:00:00+00:00,36491.67,37229.08,36248.42,36652.97,633.58612261
2022-05-03 00:00:00+00:00,36634.63,36766.28,35653.16,35855.34,596.84326351
2022-05-04 00:00:00+00:00,35858.92,37703.51,35784.45,37371.36,1189.73521723
2022-05-05 00:00:00+00:00,37338.55,37525.64,33831.66,34674.42,1140.5104079
2022-05-06 00:00:00+00:00,34670.85,34776.54,33350.37,34151.21,890.63282559
2022-05-07 00:00:00+00:00,34151.21,34266.28,33000.0,33627.61,288.74851193
2022-05-08 00:00:00+00:00,33627.61,33656.03,32000.0,32310.88,780.02307831
2022-05-09 00:00:00+00:00,32287.71,32530.65,28430.0,28456.27,2162.02320629
2022-05-10 00:00:00+00:00,28472.69,30939.11,28188.03,29438.22,1425.27469833
2022-05-11 00:00:00+00:00,29460.89,30450.68,26394.25,27611.2,2355.50207562
2022-05-12 00:00:00+00:00,27631.03,28712.23,24213.51,27867.05,3297.40296193
2022-05-13 00:00:00+00:00,27834.93,29817.72,27609.36,28072.85,1155.35187149
2022-05-14 00:00:00+00:00,28094.82,29072.46,27472.62,28874.46,713.95434328
2022-05-15 00:00:00+00:00,28881.06,30180.28,28277.16,30073.94,637.89826562
2022-05-16 00:00:00+00:00,30056.71,30083.93,27870.02,28581.16,1046.14922526
2022-05-17 00:00:00+00:00,28567.65,29300.47,27950.0,28849.03,881.02314508
2022-05-18 00:00:00+00:00,28827.95,29055.75,27316.07,27403.01,809.48881993
2022-05-19 00:00:00+00:00,27344.47,28810.04,27320.97,28633.62,1015.46815916
2022-05-20 00:00:00+00:00,28629.8,29034.86,27181.58,27634.3,671.84868204
2022-05-21 00:00:00+00:00,27603.07,28041.89,27390.27,27850.54,158.71520871
2022-05-22 00:00:00+00:00,27814.24,28795.0,27651.23,28632.6,307.66981313
2022-05-23 00:00:00+00:00,28618.04,28889.99,27009.2,27231.54,683.82147907
2022-05-24 00:00:00+00:00,27207.81,27761.95,26700.0,27586.22,524.41444389
2022-05-25 00:00:00+00:00,27586.21,28189.27,27487.5,27601.45,554.04573367
2022-05-26 00:00:00+00:00,27601.38,27906.28,26156.68,27182.92,686.99471285
2022-05-27 00:00:00+00:00,27161.26,27346.01,26350.0,26636.1,734.20507011
2022-05-28 00:00:00+00:00,26632.04,27248.63,26532.36,27030.19,370.07676212
2022-05-29 00:00:00+00:00,27009.84,27527.4,26844.66,27448.58,314.65971468
2022-05-30 00:00:00+00:00,27427.13,29853.48,27272.82,29422.62,1390.31340717
2022-05-31 00:00:00+00:00,29442.49,30184.64,29153.58,29611.33,816.54956084
2022-06-01 00:00:00+00:00,29598.44,29787.75,27518.23,27971.36,1127.28527212
2022-06-02 00:00:00+00:00,27955.77,28598.19,27616.65,28326.16,778.45989204
2022-06-03 00:00:00+00:00,28308.59,28532.38,27280.82,27722.4,672.693177
2022-06-04 00:00:00+00:00,27695.86,27975.11,27506.89,27870.19,134.97031255
2022-06-05 00:00:00+00:00,27844.11,28159.76,27565.16,27896.12,247.65732912
2022-06-06 00:00:00+00:00,27886.53,29666.57,27847.63,29328.48,1018.76970617
2022-06-07 00:00:00+00:00,29309.46,29475.17,27365.52,29053.44,1036.85771823
2022-06-08 00:00:00+00:00,29052.46,29249.93,27892.0,28148.43,834.96494935
2022-06-09 00:00:00+00:00,28152.11,28620.12,27857.44,28330.78,750.29441741
2022-06-10 00:00:00+00:00,28333.39,28537.47,27436.19,27652.82,905.73857609
2022-06-11 00:00:00+00:00,27661.2,27977.47,26746.88,26996.79,654.72085391
2022-06-12 00:00:00+00:00,27005.16,27129.16,25180.3,25300.6,1124.54408584
2022-06-13 00:00:00+00:00,25309.19,25578.2,21055.0,21580.07,2683.17869677
2022-06-14 00:00:00+00:00,21556.79,22371.14,20031.14,21188.0,1718.86687209
2022-06-15 00:00:00+00:00,21169.28,21778.2,19150.0,21571.07,3244.94825367
2022-06-16 00:00:00+00:00,21571.11,21947.23,19170.0,19314.4,1091.39074327
2022-06-17 00:00:00+00:00,19327.83,20315.45,19199.67,19486.93,1027.70814055
2022-06-18 00:00:00+00:00,19473.69,19773.17,16753.91,18066.06,1982.84775687
2022-06-19 00:00:00+00:00,18031.03,19821.3,17078.03,19599.19,1528.28072219
2022-06-20 00:00:00+00:00,19589.18,19990.0,18669.2,19559.09,1094.28693055
2022-06-21 00:00:00+00:00,19524.66,20566.61,19295.36,19651.71,1471.7537332
2022-06-22 00:00:00+00:00,19651.71,19756.36,18700.0,18899.81,1157.39421863
2022-06-23 00:00:00+00:00,18907.09,20152.96,18817.91,20059.74,1182.08213451
2022-06-24 00:00:00+00:00,20042.56,20400.0,19650.0,20097.51,948.84685876
2022-06-25 00:00:00+00:00,20098.36,20463.15,19817.6,20375.83,346.58821824
2022-06-26 00:00:00+00:00,20355.22,20746.86,19842.56,19909.14,503.51285055
2022-06-27 00:00:00+00:00,19908.28,20323.68,19354.17,19587.5,856.69294246
2022-06-28 00:00:00+00:00,19574.03,20035.49,19173.8,19236.03,737.28910185
2022-06-29 00:00:00+00:00,19238.14,19544.85,18839.0,19226.86,825.29448357
2022-06-30 00:00:00+00:00,19223.18,19276.74,17730.8,19023.58,1029.81158359
2022-07-01 00:00:00+00:00,19046.84,19923.39,18127.26,18480.39,1110.75168287
2022-07-02 00:00:00+00:00,18463.75,18649.1,18196.46,18447.39,286.52162125
2022-07-03 00:00:00+00:00,18447.7,18834.32,18009.38,18492.3,429.50867364
2022-07-04 00:00:00+00:00,18492.3,19476.88,18228.45,19360.82,691.83763402
2022-07-05 00:00:00+00:00,19375.06,20179.99,18749.66,19671.82,795.68323357
2022-07-06 00:00:00+00:00,19630.45,20270.0,19241.52,20168.48,770.89802313
2022-07-07 00:00:00+00:00,20150.34,21482.57,19825.65,21276.89,714.81088372
2022-07-08 00:00:00+00:00,21246.1,21999.0,20889.13,21195.95,1031.73035418
2022-07-09 00:00:00+00:00,21180.0,21566.53,20941.13,21206.32,205.71374458
2022-07-10 00:00:00+00:00,21192.18,21205.53,20264.24,20495.27,312.82267034
2022-07-11 00:00:00+00:00,20495.97,20602.39,19786.52,19859.19,653.33331002
2022-07-12 00:00:00+00:00,19855.02,20012.18,19167.92,19260.11,615.43817359
2022-07-13 00:00:00+00:00,19244.59,20219.01,18874.82,20173.44,961.01671804
2022-07-14 00:00:00+00:00,20144.82,20825.33,19600.0,20510.89,779.16044867
2022-07-15 00:00:00+00:00,20498.16,20999.99,20315.35,20649.29,556.76917268
2022-07-16 00:00:00+00:00,20640.0,21400.0,20302.93,21025.85,309.64873292
2022-07-17 00:00:00+00:00,21007.1,21480.0,20555.73,20590.33,228.28686877
2022-07-18 00:00:00+00:00,20599.62,22406.51,20568.48,22139.45,898.34998198
2022-07-19 00:00:00+00:00,22086.59,23297.13,21168.17,22873.04,1108.57857835
2022-07-20 00:00:00+00:00,22857.12,23807.35,22380.96,22805.08,1288.96274516
2022-07-21 00:00:00+00:00,22792.57,23000.45,21944.76,22657.93,960.6048881
2022-07-22 00:00:00+00:00,22639.19,23276.48,22047.38,22234.47,629.20224823
